User,Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
User 58,0.577,0.3114754098360656,0.22277847309136425,0.0,0.5905631659056315,0.13999999999999999,0.4994272623138602,0.40328697850821743
User 59,0.755,0.3092896174863388,0.21151439299123906,0.0,0.43455098934550984,0.142,0.49369988545246274,0.3994943109987357
User 60,1.0,0.3081967213114754,0.2102628285356696,0.0,0.4299847792998477,0.144,0.49369988545246274,0.3969658659924146
User 61,0.5660000000000001,0.30601092896174864,0.490613266583229,0.1,0.4353120243531202,0.146,0.5017182130584192,0.3969658659924146
User 62,0.146,0.2939890710382514,0.21902377972465584,0.1,0.43683409436834086,0.148,0.5028636884306987,0.395701643489254
User 63,0.568,0.2928961748633879,0.21839799749687114,0.1,0.43683409436834086,0.148,0.5040091638029782,0.395701643489254
User 64,0.5690000000000001,0.29180327868852457,0.20463078848560703,0.10200000000000001,0.4383561643835615,0.15200000000000002,0.5040091638029782,0.3944374209860935
User 65,0.15100000000000002,0.3256830601092896,0.20337922403003758,0.10800000000000001,0.42846270928462704,0.144,0.5051546391752577,0.3944374209860935
User 66,0.5710000000000001,0.33114754098360655,0.2340425531914894,0.10200000000000001,0.4292237442922374,0.144,0.5063001145475372,0.39317319848293303
User 67,0.15200000000000002,0.33224043715846996,0.2340425531914894,0.12,0.4299847792998477,0.146,0.5074455899198167,0.3919089759797724
User 68,0.15700000000000003,0.3191256830601093,0.23717146433041306,0.11599999999999999,0.11339421613394213,0.148,0.5085910652920962,0.3919089759797724
User 69,0.15500000000000003,0.36393442622950817,0.25281602002503134,0.11599999999999999,0.1156773211567732,0.166,0.5097365406643757,0.3906447534766118
User 70,0.15800000000000003,0.3158469945355191,0.23717146433041306,0.11599999999999999,0.4931506849315067,0.15200000000000002,0.5108820160366552,0.3893805309734513
User 71,0.16000000000000003,0.3584699453551912,0.23529411764705885,0.11599999999999999,0.17884322678843223,0.15400000000000003,0.5120274914089347,0.3893805309734513
User 72,0.163,0.35519125683060104,0.23279098873591994,0.11599999999999999,0.1248097412480974,0.17,0.27835051546391754,0.3868520859671302
User 73,0.5870000000000001,0.35300546448087433,0.2315394242803505,0.118,0.1308980213089802,0.16000000000000003,0.5154639175257731,0.3868520859671302
User 74,0.589,0.34863387978142074,0.22778473091364207,0.12,0.4444444444444443,0.164,0.5177548682703321,0.384323640960809
User 75,0.5900000000000001,0.3464480874316939,0.22653316645807262,0.124,0.41933028919330273,0.166,0.5200458190148911,0.3830594184576485
User 76,0.5910000000000001,0.3442622950819672,0.2240300375469337,0.11200000000000002,0.46499238964992384,0.17,0.4971363115693013,0.3830594184576485
User 77,0.18000000000000002,0.35519125683060104,0.22090112640801005,0.11200000000000002,0.4786910197869101,0.17400000000000002,0.4982817869415807,0.3805309734513273
User 78,0.5950000000000001,0.351912568306011,0.21839799749687114,0.11399999999999999,0.47640791476407895,0.18000000000000002,0.5257731958762888,0.3792667509481668
User 79,0.597,0.33224043715846996,0.21589486858573217,0.11399999999999999,0.4748858447488583,0.18400000000000002,0.5280641466208476,0.3792667509481668
User 80,0.5990000000000001,0.34535519125683056,0.21339173967459327,0.11599999999999999,0.44368340943683393,0.188,0.5303550973654068,0.3780025284450063
User 81,0.602,0.34316939890710385,0.21464330413016272,0.118,0.43987823439878226,0.192,0.5326460481099655,0.3754740834386851
User 82,0.6030000000000001,0.3224043715846994,0.20150187734668337,0.12,0.43987823439878226,0.196,0.5349369988545247,0.3729456384323641
User 83,0.605,0.3180327868852459,0.19899874843554446,0.12,0.441400304414003,0.2,0.5372279495990837,0.3729456384323641
User 84,0.6070000000000001,0.3147540983606557,0.20400500625782228,0.122,0.441400304414003,0.20400000000000001,0.5395189003436427,0.3716814159292035
User 85,0.6080000000000001,0.3114754098360656,0.20963704630788485,0.124,0.471841704718417,0.20600000000000002,0.5406643757159222,0.3704171934260429
User 86,0.61,0.3092896174863388,0.20525657071339173,0.26,0.49847792998477924,0.21200000000000002,0.5429553264604812,0.3678887484197218
User 87,0.6120000000000001,0.30601092896174864,0.20400500625782228,0.254,0.4992389649923895,0.22400000000000003,0.5452462772050402,0.3666245259165613
User 88,0.18700000000000003,0.30273224043715846,0.20212765957446807,0.25,0.49847792998477924,0.22599999999999998,0.5475372279495991,0.3653603034134008
User 89,0.28900000000000003,0.3005464480874317,0.42991239048811014,0.248,0.4573820395738203,0.22999999999999998,0.5498281786941581,0.3653603034134008
User 90,0.618,0.2426229508196721,0.19023779724655818,0.13,0.47336377473363767,0.23399999999999999,0.5521191294387171,0.3628318584070796
User 91,0.7320000000000001,0.239344262295082,0.18147684605757194,0.168,0.47336377473363767,0.238,0.5544100801832761,0.3615676359039191
User 92,0.31400000000000006,0.2349726775956284,0.17834793491864828,0.134,0.47336377473363767,0.24,0.5555555555555556,0.3615676359039191
User 93,0.6240000000000001,0.23169398907103828,0.17647058823529413,0.134,0.47336377473363767,0.244,0.5578465063001146,0.3590391908975979
User 94,0.6240000000000001,0.18907103825136612,0.17521902377972462,0.134,0.45585996955859964,0.248,0.5601374570446735,0.3577749683944374
User 95,0.627,0.18469945355191258,0.17209011264080107,0.166,0.47412480974124804,0.242,0.5624284077892325,0.3615676359039191
User 96,0.211,0.1814207650273224,0.17083854818523161,0.164,0.45509893455098926,0.246,0.5647193585337915,0.3628318584070796
User 97,0.21000000000000002,0.17814207650273223,0.16833541927409265,0.164,0.45509893455098926,0.256,0.5670103092783505,0.3590391908975979
User 98,0.303,0.1748633879781421,0.16583229036295374,0.13799999999999998,0.45509893455098926,0.252,0.56815578465063,0.3565107458912768
User 99,0.739,0.17158469945355193,0.16395494367959954,0.13999999999999999,0.45509893455098926,0.252,0.570446735395189,0.3552465233881163
User 100,0.6320000000000001,0.17814207650273223,0.16332916145181484,0.13999999999999999,0.45509893455098926,0.252,1.0,0.3552465233881163
User 101,0.215,0.21967213114754097,0.16332916145181484,0.142,0.5007610350076103,0.252,1.0,0.45638432364096077
User 102,0.209,0.2710382513661202,0.16583229036295374,0.22599999999999998,0.2214611872146119,0.25,1.0,0.3640960809102401
User 103,0.20800000000000002,0.2721311475409836,0.16770963704630795,0.17600000000000002,0.2214611872146119,0.25,1.0,0.3565107458912768
User 104,0.209,0.21857923497267762,0.16770963704630795,0.22599999999999998,0.2214611872146119,0.25,1.0,0.45638432364096077
User 105,0.209,0.21967213114754097,0.1670838548185232,0.22599999999999998,0.2214611872146119,0.25,1.0,0.45638432364096077
User 106,0.207,0.2721311475409836,0.1670838548185232,0.17600000000000002,0.2207001522070015,0.25,1.0,0.45512010113780027
User 107,0.209,0.21420765027322403,0.16833541927409265,0.22599999999999998,0.2207001522070015,0.25,0.9736540664375715,0.45638432364096077
User 108,0.21000000000000002,0.26775956284153,0.1821026282853567,0.22599999999999998,0.2214611872146119,0.25,0.9725085910652922,0.45638432364096077
User 109,0.21000000000000002,0.26557377049180325,0.4674593241551941,0.22599999999999998,0.21385083713850833,0.25,0.9461626575028637,0.45512010113780027
User 110,0.21000000000000002,0.2644808743169399,0.2121401752190238,0.22599999999999998,0.21461187214611865,0.25,0.9473081328751431,0.3539823008849557
User 111,0.202,0.17049180327868851,0.3003754693366709,0.17400000000000002,0.1765601217656012,0.266,0.4822451317296678,0.45512010113780027
User 112,0.20099999999999998,0.17049180327868851,0.23904881101376727,0.22400000000000003,0.1628614916286149,0.15400000000000003,0.40549828178694153,0.006321112515802807
User 113,0.2,0.2633879781420765,0.490613266583229,0.22400000000000003,0.16742770167427706,0.15200000000000002,0.40549828178694153,0.006321112515802807
User 114,0.2,0.2633879781420765,0.41426783479349183,0.22400000000000003,0.16666666666666663,0.15200000000000002,0.5017182130584192,0.006321112515802807
User 115,0.2,0.2633879781420765,0.4411764705882354,0.22400000000000003,0.1659056316590563,0.25,0.42038946162657503,0.42857142857142855
User 116,0.199,0.2633879781420765,0.22903629536921152,0.22200000000000003,0.4908675799086758,0.15000000000000002,0.41924398625429554,0.42983565107458915
User 117,0.2,0.2644808743169399,0.22841051314142682,0.144,0.16666666666666663,0.248,0.40549828178694153,0.42983565107458915
User 118,0.6320000000000001,0.2644808743169399,0.22841051314142682,0.144,0.4870624048706239,0.248,0.40435280641466204,0.42983565107458915
User 119,0.20299999999999999,0.3114754098360656,0.22903629536921152,0.146,0.6423135464231354,0.248,0.4135166093928981,0.006321112515802807
User 120,0.199,0.24480874316939888,0.21088861076345436,0.17,0.6377473363774733,0.248,0.40893470790378,0.006321112515802807
User 121,0.198,0.2939890710382514,0.502503128911139,0.166,0.6385083713850835,0.148,0.4077892325315006,0.006321112515802807
User 122,0.199,0.24371584699453552,0.6576971214017523,0.164,0.3409436834094368,0.146,0.08820160366552121,0.006321112515802807
User 123,0.564,0.2939890710382514,0.5231539424280351,0.16200000000000003,0.3409436834094368,1.0,0.08820160366552121,0.007585335018963302
User 124,0.198,0.2939890710382514,0.651439299123905,0.16200000000000003,0.32496194824961944,0.146,0.4696449026345934,0.007585335018963302
User 125,0.199,0.2939890710382514,0.5168961201501878,0.16200000000000003,0.32496194824961944,0.27799999999999997,0.0859106529209622,0.005056890012642201
User 126,0.198,0.2928961748633879,0.6576971214017523,0.16000000000000003,0.3257229832572298,0.13999999999999999,0.0859106529209622,0.006321112515802807
User 127,0.5630000000000001,0.2939890710382514,0.6576971214017523,0.17,0.30441400304414,0.13999999999999999,0.4684994272623139,0.0
User 128,0.564,0.2939890710382514,0.44555694618272845,0.16000000000000003,0.05859969558599698,0.13799999999999998,0.5017182130584192,0.006321112515802807
User 129,0.564,0.5377049180327869,0.47183979974968715,0.15800000000000003,0.05555555555555558,0.13799999999999998,0.5005727376861397,0.006321112515802807
User 130,0.564,0.5387978142076503,0.48247809762202765,0.15600000000000003,0.05327245053272456,0.136,0.08361970217640322,0.008849557522123908
User 131,0.5740000000000001,0.30710382513661205,0.4267834793491865,0.15600000000000003,0.32800608828006084,0.136,0.08247422680412372,0.01769911504424776
User 132,0.193,0.30491803278688523,0.6401752190237798,0.15400000000000003,0.05022831050228316,0.15600000000000003,0.08247422680412372,0.5385587863463968
User 133,0.19,0.30491803278688523,0.6401752190237798,0.15400000000000003,0.0487062404870624,0.136,0.08247422680412372,0.5385587863463968
User 134,0.189,0.5377049180327869,0.48122653316645814,0.15400000000000003,0.0426179604261796,0.134,0.08247422680412372,0.5385587863463968
User 135,0.189,0.5377049180327869,0.48498122653316655,0.15400000000000003,0.04794520547945208,0.15000000000000002,0.09278350515463918,0.5385587863463968
User 136,0.19,0.5377049180327869,0.48498122653316655,0.15200000000000002,0.04642313546423138,0.146,0.09507445589919819,0.5398230088495575
User 137,0.19,0.5377049180327869,0.48498122653316655,0.15200000000000002,0.0487062404870624,0.146,0.08361970217640322,0.5297092288242731
User 138,0.19,0.5377049180327869,0.4856070087609512,0.15200000000000002,0.0487062404870624,0.15200000000000002,0.08361970217640322,0.5271807838179519
User 139,0.19,0.5377049180327869,0.48498122653316655,0.15200000000000002,0.04794520547945208,0.15200000000000002,0.08247422680412372,0.5385587863463968
User 140,0.192,0.5366120218579234,0.5000000000000001,0.15200000000000002,0.04946727549467278,0.15400000000000003,0.08361970217640322,0.5271807838179519
User 141,0.192,0.5366120218579234,0.4868585732165207,0.15200000000000002,0.04946727549467278,0.15400000000000003,0.08476517754868268,0.5271807838179519
User 142,0.193,0.5366120218579234,0.4831038798498123,0.15000000000000002,0.04414003044140036,0.15600000000000003,0.08705612829324169,0.5398230088495575
User 143,0.196,0.5355191256830601,0.48247809762202765,0.15000000000000002,0.04490106544901068,0.16200000000000003,0.08820160366552121,0.541087231352718
User 144,0.199,0.2983606557377049,0.4762202753441803,0.15000000000000002,0.04794520547945208,0.16200000000000003,0.09507445589919819,0.026548672566371667
User 145,0.202,0.5344262295081967,0.47997496871088874,0.148,0.04946727549467278,0.166,0.09278350515463918,0.5423514538558785
User 146,0.20400000000000001,0.5344262295081967,0.4780976220275345,0.146,0.25418569254185686,0.17,0.09736540664375717,0.5436156763590392
User 147,0.20800000000000002,0.5333333333333333,0.4780976220275345,0.146,0.25494672754946723,0.17200000000000001,0.09965635738831619,0.5436156763590392
User 148,0.21000000000000002,0.5333333333333333,0.47058823529411764,0.144,0.25799086757990863,0.15400000000000003,0.10309278350515463,0.5448798988621997
User 149,0.21400000000000002,0.5322404371584699,0.47559449311639546,0.144,0.26103500761035003,0.15800000000000003,0.10767468499427263,0.5448798988621997
User 150,0.217,0.5311475409836065,0.47559449311639546,0.142,0.26027397260273977,0.16000000000000003,0.20504009163802978,0.5461441213653602
User 151,0.221,0.5311475409836065,0.4749687108886108,0.13999999999999999,0.26027397260273977,0.164,0.20618556701030927,0.5474083438685209
User 152,0.225,0.5300546448087432,0.4649561952440552,0.13799999999999998,0.26331811263318117,0.168,0.20847651775486825,0.5486725663716814
User 153,0.22799999999999998,0.5289617486338798,0.4674593241551941,0.13799999999999998,0.2648401826484018,0.17200000000000001,0.21191294387170678,0.5486725663716814
User 154,0.23199999999999998,0.5289617486338798,0.46120150187734676,0.136,0.26636225266362257,0.20400000000000001,0.21305841924398622,0.5499367888748419
User 155,0.236,0.5278688524590164,0.45994993742177726,0.134,0.2686453576864535,0.20800000000000002,0.3115693012600229,0.5512010113780026
User 156,0.24,0.526775956284153,0.46245306633291616,0.134,0.27245053272450537,0.22400000000000003,0.31500572737686133,0.5512010113780026
User 157,0.24500000000000002,0.5256830601092897,0.4605757196495619,0.132,0.273972602739726,0.21800000000000003,0.5326460481099655,0.032869785082174474
User 158,0.248,0.5256830601092897,0.45244055068836053,0.13,0.273972602739726,0.36000000000000004,0.47995418098510884,0.5537294563843236
User 159,0.252,0.5245901639344263,0.5231539424280351,0.13,0.2770167427701674,0.202,0.31958762886597936,0.561314791403287
User 160,0.256,0.5234972677595628,0.44806007509386736,0.128,0.2777777777777777,0.31600000000000006,0.4833906071019473,0.5271807838179519
User 161,0.259,0.5224043715846994,0.44680851063829796,0.126,0.2808219178082191,0.32000000000000006,0.4845360824742268,0.563843236409608
User 162,0.263,0.5224043715846994,0.7315394242803505,0.124,0.2831050228310502,0.254,0.4856815578465063,0.5651074589127685
User 163,0.267,0.521311475409836,0.46245306633291616,0.122,0.2838660578386605,0.254,0.5452462772050402,0.5651074589127685
User 164,0.27,0.5202185792349727,0.44305381727158955,0.122,0.28538812785388123,0.254,0.4868270332187858,0.5663716814159292
User 165,0.274,0.5202185792349727,0.714017521902378,0.12,0.29071537290715366,0.256,0.4879725085910653,0.5676359039190897
User 166,0.277,0.5191256830601092,0.4386733416770964,0.118,0.289193302891933,0.26,0.48911798396334477,0.7623261694058152
User 167,0.27999999999999997,0.5180327868852459,0.44555694618272845,0.118,0.3713850837138508,0.264,0.48911798396334477,0.7610619469026547
User 168,0.28300000000000003,0.5180327868852459,0.43617021276595747,0.11599999999999999,0.3721461187214611,0.34,0.49140893470790376,0.5714285714285714
User 169,0.28500000000000003,0.5169398907103825,0.4330413016270338,0.11599999999999999,0.37899543378995426,0.284,0.49255441008018325,0.6675094816687737
User 170,0.28900000000000003,0.5169398907103825,0.4267834793491865,0.11399999999999999,0.3751902587519026,0.24,0.5589919816723941,0.7635903919089759
User 171,0.31200000000000006,0.5158469945355192,0.4255319148936171,0.11200000000000002,0.3782343987823439,0.29,0.49484536082474223,0.6675094816687737
User 172,0.296,0.5158469945355192,0.4386733416770964,0.11200000000000002,0.29984779299847786,0.256,0.4959908361970217,0.7648546144121364
User 173,0.317,0.5147540983606557,0.40988735919899877,0.11200000000000002,0.3051750380517504,0.256,0.4959908361970217,0.7673830594184576
User 174,0.30200000000000005,0.5136612021857924,0.4092615769712141,0.11000000000000001,0.547945205479452,0.282,0.4971363115693013,0.6207332490518331
User 175,0.30600000000000005,0.512568306010929,0.40988735919899877,0.10800000000000001,0.2990867579908676,0.282,0.4994272623138602,0.13147914032869784
User 176,0.30800000000000005,0.512568306010929,0.39987484355444314,0.10800000000000001,0.29452054794520544,0.286,0.5005727376861397,0.2262958280657395
User 177,0.31200000000000006,0.5114754098360655,0.39987484355444314,0.10600000000000001,0.2960426179604262,0.292,0.572737686139748,0.2237673830594184
User 178,0.31600000000000006,0.14972677595628417,0.3967459324155195,0.10400000000000001,0.3013698630136986,0.296,0.5017182130584192,0.2237673830594184
User 179,0.31800000000000006,0.146448087431694,0.3967459324155195,0.10400000000000001,0.3820395738203958,0.30000000000000004,0.5040091638029782,0.2212389380530973
User 180,0.32200000000000006,0.14316939890710384,0.39987484355444314,0.10200000000000001,0.5494672754946727,0.284,0.5063001145475372,0.21997471554993675
User 181,0.325,0.14207650273224043,0.3936170212765958,0.1,0.5121765601217655,0.30800000000000005,0.5063001145475372,0.21997471554993675
User 182,0.327,0.14098360655737707,0.39549436795994997,0.1,0.5106544901065448,0.27999999999999997,0.5063001145475372,0.25158027812895073
User 183,0.341,0.5092896174863387,0.39549436795994997,0.0,0.28158295281582957,0.274,0.5819014891179839,0.7724399494310996
User 184,0.327,0.5103825136612021,0.39299123904881106,0.0,0.28158295281582957,0.272,0.5063001145475372,0.6750948166877369
User 185,0.327,0.5103825136612021,0.39299123904881106,0.0,0.28158295281582957,0.272,0.5074455899198167,0.7737041719342603
User 186,0.328,0.5103825136612021,0.3911138923654569,0.0,0.27625570776255703,0.274,0.3780068728522337,0.7737041719342603
User 187,0.328,0.5114754098360655,0.3911138923654569,0.0,0.3599695585996955,0.272,0.3768613974799541,0.6750948166877369
User 188,0.327,0.512568306010929,0.3898623279098874,0.0,0.3257229832572298,0.272,0.3768613974799541,0.7737041719342603
User 189,0.327,0.5136612021857924,0.3911138923654569,0.0,0.32496194824961944,0.272,0.3768613974799541,0.7737041719342603
User 190,0.341,0.5147540983606557,0.3898623279098874,0.0,0.32496194824961944,0.272,0.3768613974799541,0.7737041719342603
User 191,0.29300000000000004,0.5169398907103825,0.3585732165206509,0.0,0.2747336377473363,0.272,0.3768613974799541,0.2528445006321112
User 192,0.279,0.5158469945355192,0.35794743429286613,0.0,0.2747336377473363,0.272,0.3768613974799541,0.2553729456384323
User 193,0.279,0.5169398907103825,0.3573216520650814,0.0,0.2747336377473363,0.272,0.3768613974799541,0.2541087231352717
User 194,0.252,0.5169398907103825,0.35794743429286613,0.0,0.2747336377473363,0.27,0.3768613974799541,0.2553729456384323
User 195,0.252,0.5180327868852459,0.4030037546933668,0.0,0.2747336377473363,0.27,0.3768613974799541,0.23893805309734512
User 196,0.30000000000000004,0.5180327868852459,0.4030037546933668,0.0,0.2747336377473363,0.27,0.3768613974799541,0.23767383059418462
User 197,0.253,0.5092896174863387,0.36795994993742187,0.0,0.2777777777777777,0.27,0.3768613974799541,0.25663716814159293
User 198,0.30000000000000004,0.5092896174863387,0.36795994993742187,0.0,0.5098934550989345,0.27,0.3768613974799541,0.4766118836915297
User 199,0.29900000000000004,0.5191256830601092,0.3660826032540676,0.0,0.5144596651445965,0.27,0.3768613974799541,0.07332490518331225
User 200,0.30000000000000004,0.5114754098360655,0.3441802252816021,0.0,0.3234398782343988,0.27,0.3780068728522337,0.0695322376738306
User 201,0.29900000000000004,0.5202185792349727,0.37108886107634553,0.0,0.3234398782343988,0.27599999999999997,0.2714776632302406,0.25158027812895073
User 202,0.29900000000000004,0.5224043715846994,0.3704630788485608,0.0,0.27625570776255703,0.27,0.3791523482245132,0.4753476611883691
User 203,0.298,0.5344262295081967,0.37609511889862335,0.0,0.2267884322678843,0.268,0.3791523482245132,0.08596713021491781
User 204,0.29700000000000004,0.5322404371584699,0.37484355444305384,0.0,0.3287671232876712,0.268,0.23711340206185566,0.08596713021491781
User 205,0.609,0.9999999999999999,0.37609511889862335,0.0,0.2861491628614916,0.268,0.3802978235967926,0.08596713021491781
User 206,0.24700000000000003,0.5475409836065575,0.37609511889862335,0.0,0.2313546423135464,0.268,0.2027491408934708,0.08723135271807836
User 207,0.663,0.5398907103825137,0.37234042553191493,0.0,0.27016742770167423,0.268,0.18900343642611683,0.08975979772439946
User 208,0.658,0.5398907103825137,0.2991239048811014,0.0,0.4048706240487061,0.268,0.1809851088201604,0.17951959544879892
User 209,0.20800000000000002,0.42841530054644805,0.27471839799749687,0.0,0.4048706240487061,0.268,0.1786941580756014,0.5195954487989887
User 210,0.20800000000000002,0.5453551912568305,0.2740926157697121,0.0,0.3561643835616438,0.268,0.18327605956471937,0.1302149178255373
User 211,0.205,0.42732240437158464,0.3028785982478098,0.0,0.27625570776255703,0.268,0.5452462772050402,0.13147914032869784
